적재_연월,자전거번호,자전거_도입_연도,자전거_유형,자전거_상태
202511,001_0110_01467,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01468,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01469,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01470,2019-11-11 10:31,어울링,관리자재배치
202511,001_0110_01471,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01472,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01473,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01474,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01475,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01476,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01477,2019-11-11 10:31,어울링,대여중
202511,001_0110_01478,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01479,2019-11-11 10:31,어울링,대여중
202511,001_0110_01480,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01481,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01482,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01483,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01484,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01485,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01486,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01487,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01488,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01489,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01490,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01491,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01492,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01493,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01494,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01495,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01496,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01497,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01498,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01499,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01500,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01501,2019-11-11 10:31,어울링,입고
202511,001_0110_01502,2019-11-11 10:31,어울링,대여중
202511,001_0110_01503,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01504,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01505,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01506,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01507,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01508,2019-11-11 10:31,어울링,대여중
202511,001_0110_01509,2019-11-11 10:31,어울링,입고
202511,001_0110_01510,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01511,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01512,2019-11-11 10:31,어울링,대여중
202511,001_0110_01513,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01514,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01515,2019-11-11 10:31,어울링,관리자재배치
202511,001_0110_01516,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01517,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01518,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01519,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01520,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01521,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01522,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01523,2019-11-11 10:31,어울링,정상대기
202511,001_0110_00688,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00689,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00690,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00691,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00692,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00693,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00694,2018-06-26 11:30,어울링,입고
202511,001_0110_00695,2018-06-26 11:30,어울링,입고
202511,001_0110_00696,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00697,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00698,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00699,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00700,2018-06-26 11:30,어울링,입고
202511,001_0110_00701,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00702,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00703,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00704,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00705,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00706,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00707,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00708,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00709,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00710,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00711,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00712,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00713,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00714,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00715,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00716,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00717,2018-06-26 11:30,어울링,입고
202511,001_0110_00718,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00719,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00720,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00721,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00722,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00723,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00724,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00725,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00726,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00727,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00728,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00729,2018-06-26 11:30,어울링,입고
202511,001_0110_00730,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00731,2018-06-26 11:30,어울링,입고
202511,001_0110_00732,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00733,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00734,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00735,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00736,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00737,2018-06-26 11:30,어울링,입고
202511,001_0110_00738,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00739,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00740,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00741,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00742,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00743,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00825,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00826,2019-03-19 15:33,어울링,입고
202511,001_0110_00827,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00828,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00829,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_00830,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00831,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00832,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00833,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00834,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00835,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00836,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00837,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_00838,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00839,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00840,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_00841,2019-03-19 15:33,어울링,입고
202511,001_0110_00842,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_00843,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00844,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00845,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00846,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00847,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00848,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00849,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00807,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00808,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00809,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00810,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00811,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00812,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00813,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00814,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00815,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00816,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_00817,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00818,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_00819,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00820,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00821,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00822,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00823,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00824,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00987,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00988,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00989,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00990,2019-03-19 15:33,어울링,대여중
202511,001_0110_00991,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00992,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00993,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00994,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00995,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00996,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00997,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00998,2019-03-19 15:33,어울링,정상대기
202511,001_0110_00999,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01000,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01001,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01002,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01003,2019-03-19 15:33,어울링,입고
202511,001_0110_01004,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01005,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_01006,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01007,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01008,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01009,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01010,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01011,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01012,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01013,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01014,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01015,2019-03-19 15:33,어울링,입고
202511,001_0110_01016,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01017,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01018,2019-03-19 15:33,어울링,입고
202511,001_0110_01019,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01020,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01021,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01022,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01023,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01024,2019-03-19 15:33,어울링,입고
202511,001_0110_01025,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01026,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01027,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01028,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01029,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01030,2019-03-19 15:33,어울링,대여중
202511,001_0110_01031,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01032,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01033,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01034,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01035,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01036,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_01037,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01038,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01039,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01040,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01041,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_01042,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01043,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01044,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01045,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01046,2019-03-19 15:33,어울링,입고
202511,001_0110_01047,2019-03-19 15:33,어울링,입고
202511,001_0110_01048,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01049,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01079,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01080,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01081,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01082,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01083,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01084,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01085,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01086,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_01087,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01088,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01089,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01090,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01091,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01092,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01093,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01094,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01095,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01096,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01097,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01098,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01099,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01100,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01101,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01102,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01103,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01104,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01105,2019-03-19 15:33,어울링,관리자재배치
202511,001_0110_01106,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01107,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01108,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01109,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01110,2019-03-19 15:33,어울링,정상대기
202511,001_0110_01111,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01112,2019-05-29 14:20,어울링,관리자재배치
202511,001_0110_01113,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01114,2019-05-29 14:20,어울링,관리자재배치
202511,001_0110_01115,2019-05-29 14:20,어울링,입고
202511,001_0110_01116,2019-05-29 14:20,어울링,입고
202511,001_0110_01117,2019-05-29 14:20,어울링,입고
202511,001_0110_01118,2019-05-29 14:20,어울링,입고
202511,001_0110_01119,2019-05-29 14:20,어울링,입고
202511,001_0110_01120,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01121,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01122,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01123,2019-05-29 14:20,어울링,입고
202511,001_0110_01124,2019-05-29 14:20,어울링,관리자재배치
202511,001_0110_01125,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01126,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01127,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01128,2019-05-29 14:20,어울링,입고
202511,001_0110_01129,2019-05-29 14:20,어울링,관리자재배치
202511,001_0110_01130,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01131,2019-05-29 14:20,어울링,입고
202511,001_0110_01132,2019-05-29 14:20,어울링,입고
202511,001_0110_01133,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01134,2019-05-29 14:20,어울링,입고
202511,001_0110_01135,2019-05-29 14:20,어울링,입고
202511,001_0110_01136,2019-05-29 14:20,어울링,입고
202511,001_0110_01137,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01138,2019-05-29 14:20,어울링,입고
202511,001_0110_01139,2019-05-29 14:20,어울링,정상대기
202511,001_0110_01140,2019-05-29 14:20,어울링,관리자재배치
202511,001_0110_01141,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01142,2019-09-23 14:07,어울링,입고
202511,001_0110_01143,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01144,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01145,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01146,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01147,2019-09-23 14:07,어울링,입고
202511,001_0110_01148,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01149,2019-09-23 14:07,어울링,입고
202511,001_0110_01150,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01151,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01152,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01153,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01154,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01155,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01156,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01157,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01158,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01159,2019-09-23 14:07,어울링,정상대기
202511,001_0110_01160,2019-09-23 14:07,어울링,대여중
202511,001_0110_00185,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00186,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00187,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00188,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00189,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00190,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00191,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00192,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00193,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00194,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00195,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00196,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00197,2018-06-26 11:30,어울링,입고
202511,001_0110_00198,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00199,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00200,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00201,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00202,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00203,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00204,2018-06-26 11:30,어울링,입고
202511,001_0110_00205,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00206,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00207,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00208,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00209,2018-06-26 11:30,어울링,입고
202511,001_0110_00210,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00211,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00212,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00213,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00214,2018-06-26 11:30,어울링,입고
202511,001_0110_00215,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00216,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00217,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00218,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00219,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00220,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00221,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00222,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00223,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00224,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00225,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00226,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00227,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00228,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00229,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00230,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00231,2018-06-26 11:30,어울링,입고
202511,001_0110_00232,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00233,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00234,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00235,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00236,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00237,2018-06-26 11:30,어울링,입고
202511,001_0110_00238,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00239,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00240,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00241,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00242,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00243,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00244,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00245,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00246,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00247,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00248,2018-06-26 11:30,어울링,입고
202511,001_0110_00249,2018-06-26 11:30,어울링,입고
202511,001_0110_00250,2018-06-26 11:30,어울링,입고
202511,001_0110_00251,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00252,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00335,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00336,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00337,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00338,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00339,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00340,2018-06-26 11:30,어울링,입고
202511,001_0110_00341,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00342,2018-06-26 11:30,어울링,입고
202511,001_0110_00343,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00344,2018-06-26 11:30,어울링,입고
202511,001_0110_00345,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00346,2018-06-26 11:30,어울링,입고
202511,001_0110_00347,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00348,2018-06-26 11:30,어울링,정상대기
202511,001_0110_02820,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02821,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02822,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02823,2022-03-25 12:00,어울링,대여중
202511,001_0110_02824,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02825,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02826,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02827,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02828,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02829,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02830,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02831,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02832,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02833,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02834,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02835,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02836,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02837,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02838,2022-03-25 12:00,어울링,관리자재배치
202511,001_0110_02839,2022-03-25 12:00,어울링,관리자재배치
202511,001_0110_02840,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02841,2022-03-25 12:00,어울링,대여중
202511,001_0110_02842,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02843,2022-03-25 12:00,어울링,관리자재배치
202511,001_0110_02844,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02845,2022-03-25 12:00,어울링,대여중
202511,001_0110_02846,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02847,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02848,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02849,2022-03-25 12:00,어울링,입고
202511,001_0110_02850,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02851,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02852,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02853,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02854,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02855,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02856,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02857,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02858,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02859,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02860,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02861,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02862,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02863,2022-03-25 12:00,어울링,대여중
202511,001_0110_02864,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02865,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02866,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02867,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02868,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02869,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02870,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02871,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02872,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02873,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02874,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02875,2022-03-25 12:00,어울링,대여중
202511,001_0110_02876,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02877,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02878,2022-03-25 12:00,어울링,대여중
202511,001_0110_02879,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02880,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02881,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02882,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02883,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02884,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02885,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02886,2022-03-25 12:00,어울링,정상대기
202511,001_0110_02887,2022-03-25 12:00,어울링,정상대기
